text,label,lang
Esto os parece real u otro fraude En los años 80 parece que se hizo un concurso de dibujo sobre algo que representara el Mal y colocarlo de gárgola en la catedral de Washington (que casualidad) y ganó éste: y me insultaban cuando lo dije antes que los mass mierda lo alucinante es que con el russiangate archidemostrado el payaso de trampas no lo echen,1,es
"Una paleta de grises y negros, se fusiona a la perfección con pinceladas de color en los textiles y la decoración de pared para conseguir un look ecléctico que se mezcla con mobiliario de madera, cristal y piezas tapizadas",0,es
"siempre me ha parecido que le falta sangre y aquí, hace de hembra frígida tirando a témpano y lo borda",1,es
El literato gabacho tiene pinta de oligofrénico,1,es
"Es andaluz normalizado, como el catalán barcelonés o el batua vasco. Aumenta exponencialmente la vergüenza ajena.",0,es
"No seas tan naca y aprende a hablar bien, que pareces una fresa wannabe. Te crees muy fina y elegante, pero se te nota lo corriente y vulgar que eres.",1,es
 ስንት አመታት የሰውን ዘር ሲያጠፉ። እንኳን ለሰው ለእንስሳት በማይገባ መልኩ የሰውን ልጅ ሲያሰቃዩ የኖሩ አውሬዎች። ማሰር አይገባም እዛው ባሉበት ለቀባሪ እንዳ,1,am
  ሀገር እቃቃ አደለችም ይህን ጊዜ በጥበብ ለማለፍ እናስተውል ግን የስው ልጅ በቁሙ ታርዶ ፌዝ አይሰራም:በኦነግ ላይ አስቸኳይ እርምጃ እንዲወስ,1,am
የመቀሌ ነገር || የትግራይ ህዝብ ምን አስጨፈረው? ህውሃት ዳግም ይመጣል? Haq ena saq || Ethiopia via ,0,am
  አሸባሪ ደነዝ የሰው ዘር አጥፊ አገር አውዳሚ ስለሆናችሁ ስራችሁን ነው የተናገራችሁት ለ30አመት የሰራችሁትን???? ዶክተር አብ,1,am
 እንድነግርህ ሁሉንም በተራ አብረኸኝ ሁን ቁም ከኔ ጋራ የኔ መልካም የኔ ተናፋቂ የኔ ሩህሩህ የኔ ሰው አክባሪ ስወድህኮ ሳከብርህ ስትናፍቀኝኮ ካላየሁህ ቀኑ እሰከሚደርስ በጉጉት ነ,0,am
 ያሳፍራል የጉራጌ ተወላጆች መቃወም ነበረባቸው ሸክም የሆነ ሰውየ,1,am
 ትህነግም ሩብ ሚልየን የሰለጠነ ኃይል አለኝ ሲል ነበር - ሻይ ቅጠል መሆኑ እስኪረጋገጥ ????,1,am
  ወያኔ ከሞት ተነስታ ከሱዳን ጋር ሆና፡፡፡፡፡፡፡፡ያለው ዥልጥ አጎትህ አምባሳደር ያው ተነስታ እየገረፈችህ ነው አንተ ፎጣ ለባሽ ያልሰለጠንክ መንጋ,1,am
   በገዳይነት የሚገኝ ትልቅነት ይቅርብን እኔ እዚህ እያለሁ አባቴ ጋር ስትንጠራሩ እንደናንተ ባለጌ ሆኜ የትግራይ አባቴን አልናገርም።,0,am
 ወልቃይት እና እራያ የአማራ ነው በድር ጊዜ ትግራይ ወደዛ የኤደው ለሰሊጥ ስራ ነው አማራ ደግ ስለሆኑ አስጠጓቸው,0,am
የትግራይ ብሄርተኝነት መነሻም መደምደሚያምም የአማራ ጥላቻ ነው:: ኢትዮጵያም የአማራ ስራ ውጤት ስለምትመስላቸው ኢትዮጵያውያንን አምርረው ይጠላሉ ብዙ ምርምር አያስፈልገውም ብቸኛው ምርጫ ማሸነፍ ነው Ethiopia,1,am
        እግዛአብሔር አምላክ ምነው ሰይጣን አሳልፈህ,0,am
ለኢትዮጵያዊ ሁሉ፣ - ዛሬ ሀገራችንን እየተዋጓት ያሉት ታሪካዊ ጠላቶች መሆናቸውን አንርሳ። ባልተዘጋጀንበት ወቅት የራሳችንን ከሀዲዎች በጠቀማቸው ስቃያችን ሊራዘም ይችላል። ፅናት ይፈ,0,am
ኦሮሞ ጎሳን እንጂ ሀገርን የመምራት ባህልን ገና ያላዳበረ ነገድ በመሆኑ በጥሩም ሆነ በመጥፎ አገርን የመምራት ክህሎት የለውም ። ለኦሮሞ ስልጣንን መስጠት ለህፃን ልጅ ውሃ በብር,1,am
 አንቺም ያው እርስ በራሱ የሚጣረስ ነገር . የተሻለ አስተሳሰብ ያለው ሠው ራሱን ከፍ ከፍ አያረግም haha compliment keyo,0,am
 ህወሓት ስትይ እንደጠሰራሺኝ ቁጠሪው። አሁን ገባኝ። ከሻዕቢያ ስታቃጥሪ አግኝቶ ስላባረረሽ ነው ህወሓትን የምትጠይው። ምን ታርጊው ህወሓት ባለጌና ባንዳ መግረ,1,am
ህዝቡ ስራ ይስራ መሳሪያ አነግቦ ቁጭ ይበል?? በትግራይ እንደተደረገው ለምን በኦነግ ላይ ዘመቻ አይከፈትም? 2ndRevolution Ethiopia,1,am
 አሉላ እንዴት ነው ቭደደብ ባንዳ ሊያስተምር የሚችለው :,1,am
እንኳን 115 ሚሊዮን ህዝብ የሚፈልገው ህይወት በእነዚህ ጨካኝና ከሃዲዎች እጅ ያላለፈ መኖሬ አንተ ስትኖር ነውና ኑርልኝ የአገሬ ልጅ ፣ ውድድ አደርግሃለሁ,1,am
ኢትዮጵያ ውስጥ ሆኖ ወያኔን መደገፍ ከስራ መባረ ብቻ ሳይሆን በሞት ሊቀጣ ይገባል ,1,am
 የደብረጽዮን ንግግር እንዲም ተተርጉሟል ከአጭር የስንኝ ምርቃት ጋር ።?? ሰላሳ አመት ሙሉ ሀገር ያስመረረች፣ ወያኔ የሚሏት ጉረኛ ነበረች፣ በሶስት ሳምንት ውጊያ,1,am
አከባቢያችንን ለመንከባከብ የሚጠቅሙ ቁሳቁሶችን ለተለያዩ ትምሕርት ቤቶች በእርዳታ መልክ አበርክቶላቸዋል,0,am
 በኤርትራ ደህንነት ተቋም ላይ ማዕቀብ የተጣለው በሀገር ውስጥ ችግሯ ነው ተብሏል፡፡ ይህ ማለት የኤርትራ ሰራዊት ትግራይ ላይ ግፍ ፈጽሟል ለሚለው ክስ የተረጋገጠ ማስረጃ ኣለመኖሩን,0,am
 እንኳን አደረሰን ዘመኑ የሰላም የጤና ይሁንልን መልካም አዲስ አመት,0,am
የኢትዮጵያ ኦርቶዶክስ ተዋህዶ አማኝ በብዛት ሚገኘው ሰሜን ላይ ነው እናም ሰሜኑ ሲዳከም ኦርቶዶክስ ተዋህዶ ትዳከመላች ኦርቶዶክስ ተዋህዶ ከተዳከመ ኢትዮጵያ ትጠፋለች ነው ሴራው ንቃ ሰሜኑ ሀይማኖትህን ሀገርህን ጠብቅ,1,am
 እንዴት ያለ ቀልድ ነው? ከወሎ የተዘረፈው ይሆን?አውሮፕላንን ያህል ቦምብ ጥሎ ክምር ሲያቃጥል ይታያችሁ። ውሸት ትግራይ ምድር ላይ መሰልጠኗን በህፃናቶቹ መ,1,am
  ከአይሁድ ዉጭ ያለ ህዝብ ነዉ አህዛብ የሚባለው,1,am
ከ100 ሚሊዬን በላይ ህዝብ በላይ ያላት ሃገር ላይ ጎንበስ ብለን ብንሰራ ዘይት ስንዴ ጤፍ እንዲሁም ፍራፍሬ . የሸማች ሰልፍ ይቀራል ኢትዬጵያ ትበቃለች አናጥብባት ጠባብነትን,0,am
የፀጉሬ ጄል አልቆብኝ ገበያ ወጥቼ ስመለስ ይህቺን ጀግና TV ላይ ሳያት በራሴ አፈርኩ - በቃ እኔ እራሴ ጁንታ ነኝ አልኩ,1,am
ነ ጠኛ ካለፋት ስራዎቹ የማይማር የዘመኑ ደደብ አህያ ነው ቢባል ማጋን አይመስለኝም በኦሮሞ ላይ አንደነ ታዬን እየጋለበ አኖሌን እና ጨለንቆን ዛሬም በመረጃ እና በግሎባላይዜሽን (በ,1,am
31 ክፍለ ጦር ዱግ አመድ ነው የሆነችው ። ለሚሞቱት አዝናለው ምክናያቱም ተገደው የመጡ ወጣቶች ስለሆኑ ። የትግራይ የመከላከያ ሃይልም በጥሩ ስትራቴጂ በሁሉም ግንባሮች የወራሪውን የ,0,am
በየቦታው ምስኪኑ ገበሬ ሲገደል የኛ ሰው ማንነታቸውን ካላጣራ ማዘን አይፈልግም መፆም ግን ይፈልጋል ለዛውም የሰንበት ቀዳሽ እና ወዳሽ።,1,am
   እናንተ በአረብኛም እንዳላችሁ አትዘንጉታ ግብፅን መስላችሁ እንደምታደርጉት . ዱቄት ??ሰለቻችሁን አሁንስ ውሸታሞች??,1,am
በሙፈሪያት ከማል የሚመራው የሰላም ሚ/ር አማራ ክልል ሲጠሩት አቤት ሲልኩት ወዴት የሚሉ ተላላኪወች ነፍ መሆናቸውን ስለምታውቅ ገለልተኛ የፖላስ አማካሪ በሚል ሰበብ የሌላ ክልል ፌዴ,1,am
ዳግም ወደ በረራ እንዲመለስ ፍቃድ የተሰጠው የቦይንግ 737MAX አውሮፕላን,0,am
Girl wtf does this mean?  እፈውሳለሁ ፈውሳለሁ ፈውሻለሁ እፈውሳለሁ ደደብ ውሾች እረግማችኋለሁ ከእኔ ጋር መመሳሰል አቁሙ በአልጋዎ ስር በስተቀ,1,am
ዋና የትህነግ ገንዘብ አዘዋዋሪዎች የመሸጉት ለንደን ማንቸስተር መሆኑ ተደርሶበታል መቀመጫቸውን በለንደን ያደረጉ ዋና ገንዘብ አዘዋዋሪዎችን የኢትዮጵያ ደህንነት መስሪያ ቤት በትኩረት ሊከታተለው ይገባል,0,am
 ቪዲዮ አላደርግም  ከተጠየቅኩ ብቅ ብዬ ጥፍት,0,am
የግል ትምህርት ተቋማት የአገልግሎት ክፍያ ጭማሪን በተመለከተ ከአዲስ አበባ ከተማ ትምህርት ቢሮ የተሰጠ መግለጫ,0,am
 እኔ ደሞ ካንድም ሁለት ሥሶስት ቃል አለኝ: - 1ኛ - ቤተክርስትያኗን ለፖለቲካ ፍጆታ ተጠቅሟል: 2ኛ - ወያኔ የሾመው ከሀዲ ነው: 3ኛ - ስውየው ዜግነቱ አሜሪካዊ ነው:,1,am
  እስከ አሁን የደመሰሱት የኦነግ ሸኔ ብዛት ከኢትዮጵያ አይደለም ከቻይና ህዝብ ቁጥር በለጠ . ምን አይነት ጉድ ነው ጎበዝ . ለውሸትም ልክ አለው,1,am
ለይሁዳ ወልዱ ወዉሉደ ዉሉዱ ይደምሰስለምን?ይሁዳ ስርዓትን ያስተማረውን ጌታ ለ30 ብር የመዘነ ወዳጁንና ጌታውን አሳልፎ የሰጠ ከሀዲ ነዉ.ወራሪዎችም ትግራይን ክደዋልናለወራሪ,1,am
 አእምሮ ያለው መሪ 1 ፈረስን በ3 ቢልዮን ዶላር ይሸጣል በዝያም ድሮን ገዝቶ ስይስደንስ ይውላል ልብ የሌለው ሊጥ ሲሰርቅ ይውላል ይህ ነው ልዩነቱ,1,am
 ተይ እንጂ የማን እንቅልፍ ነሽ ግብፅ ብትመጣ እኮ ከዚህ በላይ ምንም አታደርግም እንዲያውም ትሻል ይሆናል አገር አለ እንዴ? መንግስት አለ እንዴ? አንዱ አሸባሪው መንግስት አይደል,1,am
    አመሪካ መቐሌ ሆነች እንደ ? እባካችሁን ትርጉም የማይሰጥ የሰነፍ/ፈሪ ወሬ አታውሩ። በቁጥርስ ቢሆን ማን ነው የምበልጠው???,0,am
ጥይታቸው አይምርም አፈሙዛቸው አይስትም ጀግንነታቸው የሚታይ ነው ምሺግ ሰብረው እንደ አሞራ ከጠላት አናት ላይ የሚሰቀሉ ድንቆች ናቸው አስማተኞች ናቸው ይሏቸዋል ነፍጠኛም እያ,0,am
ህወሓት ጦርነት ካወጀ ጀምሮ የጎንደር ሕዝብ ፀሎተ ምኽላ ይዟል ወያኔ ለፀሎት ምህላው አጸፌታ ሮኬት ወደ ጎንደር ተኩሷል ታሪክ ተመዝግቧል Ethiopia,1,am
  ኬት ነው ሰብስቦ ያመጣቸው የውሸትን የሚያስንቁ ህሊናቸው የሸጡ disgrace to humanity,1,am
ዝገት የኔ ፍቅር ሃሳቤ አንቺ ጋ ነው ሲላት እኔ የሰው ሃቅ አልፈልግም ናና ውሰደው ?? ??,0,am
አሁን ላይ ወያኔ አለም አቀፍ ሚዲያዎችን ጭምር በውሸት ታገነትራቸው ጀመር የኡጋንዳው የድርድር ዜና አንዱ ማስረጃ ነው ዋው በከርሰ መወሰድ ያለበት የመተርተሪግ ስልት ስላላት አለማድነቅ አይቻልም,1,am
